"LD1","LD2","Group"
-1.15424939235596,-0.814256715081458,"SC_Quina"
1.15103405946378,-0.770542923554119,"SC_Quina"
-0.64047384152707,-0.419799800457106,"SC_Quina"
0.120489411925485,-0.122969638369199,"SC_Quina"
-1.77514242191649,-1.99189524003086,"SC_Quina"
0.133235834727624,0.765467632613108,"SC_Quina"
0.0315501823705449,-1.56936857985099,"SC_Quina"
1.65113539435778,-0.282373623966516,"SC_Quina"
1.58942680745465,-0.0532557439012331,"SC_Quina"
-0.26580121809385,-0.523597547162817,"SC_Quina"
-2.08110642442441,0.119635508635607,"SC_Quina"
0.301975579956424,-1.06319756128095,"SC_Quina"
-1.56989067468375,-0.413552267993821,"SC_Quina"
0.954706522903244,0.565136969895356,"SC_Quina"
-0.0835790224831244,-0.335529588318889,"SC_Quina"
-0.283936827315282,0.6710772507801,"SC_Quina"
-1.92500938174387,1.00196211867983,"SC_Quina"
-0.794262235096321,-0.574034590185108,"SC_Quina"
-0.784353949943953,0.570597821968642,"SC_Quina"
-1.26024872785419,1.27962009500155,"SC_Quina"
-2.08755217489894,0.76543720523274,"SC_Quina"
-1.33968493743065,2.52195602536484,"SC_Quina"
-1.76402453120937,0.270403052918879,"SC_Quina"
-0.897860848135751,0.443757729029248,"SC_Quina"
-1.17342655094905,-1.21725239153485,"SC_Quina"
-0.617394944562735,0.719663120768763,"SC_Quina"
-1.92149786452929,-0.875017596262783,"SC_Quina"
-1.73110894461266,-0.00552998558153719,"SC_Quina"
-2.43388960361895,-0.571879447632989,"SC_Quina"
-2.07552293170656,0.24178402715415,"SC_Quina"
-1.17561884391246,1.89705899699476,"SC_Quina"
-0.74788601618229,-0.663743820075763,"SC_Quina"
0.706743336999236,0.461126731693249,"SC_Quina"
-1.25599625725515,1.1912162572485,"SC_Quina"
0.58515381539228,0.372323311935737,"SC_Quina"
-1.3576216479156,-0.715966640603797,"SC_Quina"
-1.67820754285538,0.109954721221316,"SC_Quina"
-1.26660248133712,-0.555464106554868,"SC_Quina"
-3.20928602610384,0.248090127961865,"SC_Quina"
-1.795108620495,-1.21342407245256,"SC_Quina"
-1.04574959509256,1.46631518235223,"SC_Quina"
-0.618094665966481,0.343987751959708,"SC_Quina"
-1.6564663085731,0.838247431839692,"SC_Quina"
-1.09424574897002,1.2320537645655,"SC_Quina"
-0.634128730465463,0.454584694540085,"SC_Quina"
-0.787527145627807,1.85681006462063,"SC_Quina"
-0.432258561089522,-0.991246343056968,"SC_Quina"
-1.45263917963249,0.892575588623576,"SC_Quina"
-1.16472363848838,-1.06698822706144,"SC_Quina"
-2.00328657537125,1.58890557947971,"SC_Quina"
-2.37568135579865,2.64498537323035,"SC_Quina"
-1.9578281011596,1.81192482329807,"SC_Quina"
-2.2700400155225,2.06092973204778,"SC_Quina"
-1.63440690609735,0.0730818657366686,"SC_Quina"
1.6010017301758,-0.358218200654945,"SC_Quina"
-1.24869651527637,0.370248260760592,"SC_Quina"
0.00639032487509814,-0.702798724394836,"LT_Quina"
-0.582346499762683,-0.44926296874905,"LT_Quina"
-0.54180044736065,0.0246804516352458,"LT_Quina"
-2.16281463961666,-0.508960022429885,"LT_Quina"
-1.5270761739095,-1.67565202957457,"LT_Quina"
1.39662367719339,-0.307490593562137,"LT_Quina"
-1.09398788225295,-2.73592819764071,"LT_Quina"
-1.46480021542254,-0.747454837295651,"LT_Quina"
