"PCoA1","PCoA2","Group"
1.97192679729936,0.778343676739809,"LT_Ordinary"
1.7245547833324,-0.317541702609582,"LT_Ordinary"
0.849332557714222,0.437143961576174,"LT_Ordinary"
1.60073266632903,0.204100828124963,"LT_Ordinary"
0.770881399007123,-0.963793644306575,"LT_Ordinary"
0.310557995371539,-0.107343381408032,"LT_Ordinary"
1.7238358608589,0.0791973879888049,"LT_Ordinary"
1.79591534704777,0.13051008468295,"LT_Ordinary"
-0.136015499797506,1.06937123203024,"LT_Ordinary"
0.231419359562362,-0.215329221027912,"LT_Ordinary"
2.90572072392174,0.52287695649949,"LT_Ordinary"
0.762944311753118,-0.160204721832344,"LT_Ordinary"
2.80295642824749,0.457011374802913,"LT_Ordinary"
3.18255610907204,1.0902109840771,"LT_Ordinary"
1.44084098757763,-0.0251038752316138,"LT_Ordinary"
3.29527781053479,0.955087430385007,"LT_Ordinary"
3.14562689326221,0.431537912167083,"LT_Ordinary"
2.05104989798583,0.330143348831031,"LT_Ordinary"
3.44973169568504,1.70691150652507,"LT_Ordinary"
1.40267862920395,1.38138475887501,"LT_Ordinary"
0.123214898466013,0.710788860240126,"LT_Ordinary"
0.971965292531538,-0.88695945061653,"LT_Ordinary"
1.67877371769316,2.03561058372712,"LT_Ordinary"
3.27376666019971,0.637363458246091,"LT_Ordinary"
3.21248694699725,0.290872989840342,"LT_Ordinary"
1.32803918149971,-0.449182457150099,"LT_Ordinary"
0.369616465075856,-1.11902070085612,"LT_Ordinary"
0.788845961930557,0.951436764684671,"LT_Ordinary"
3.67206629054784,0.991103883757387,"LT_Ordinary"
2.82410811662842,0.278870029923095,"LT_Ordinary"
2.33874693245627,0.184355022528457,"LT_Ordinary"
2.39891220192977,-0.102154677753417,"LT_Ordinary"
2.3422181847572,-0.413235643697068,"LT_Ordinary"
2.20944903757815,-0.541327822714234,"LT_Ordinary"
2.57077753847369,-0.0967504778607549,"LT_Ordinary"
2.11039249709787,1.13276687856896,"LT_Ordinary"
2.90168185192665,0.222271615134834,"LT_Ordinary"
0.961219746407407,0.262324726079572,"LT_Ordinary"
2.4440773188747,0.12816751480631,"LT_Ordinary"
3.1896846676174,0.415401343107617,"LT_Ordinary"
3.54092704341916,0.605583120508455,"LT_Ordinary"
1.7420040360793,0.709019599215257,"LT_Ordinary"
1.76495044807003,0.825070497920179,"LT_Ordinary"
3.60392355902951,0.819355658058242,"LT_Ordinary"
0.777679788303166,0.00607746253562302,"LT_Ordinary"
1.22943040392273,-0.371356266002553,"LT_Ordinary"
1.83134175028764,0.0163761810371886,"LT_Ordinary"
2.20697015406581,-0.261310127684107,"LT_Ordinary"
1.93343662965726,-0.336697103612979,"LT_Ordinary"
1.7721866570297,-0.111081115652755,"LT_Ordinary"
1.47374940776182,-0.293600436826192,"LT_Ordinary"
1.85779702719448,-0.0750559376676479,"LT_Ordinary"
1.81587999421994,-0.468684131164718,"LT_Ordinary"
3.06483538534046,0.625444529568311,"LT_Ordinary"
2.6981758281192,1.04535642655319,"LT_Ordinary"
2.08662154085635,0.0469786822957062,"LT_Ordinary"
2.58784083823027,0.260855580027177,"LT_Ordinary"
2.3337434907979,0.164277982002759,"LT_Ordinary"
0.0231144933523236,-1.12353093745886,"LT_Ordinary"
2.39239969559874,0.979823558601525,"LT_Ordinary"
1.17519266287546,0.172528418770511,"LT_Ordinary"
